country,original_title,year,genre,avg_vote,votes,worlwide_gross_income
Netherlands,De surprise,2015,Comedy,6.7,3772,1224452.0
USA,Vital Signs,1990,Drama,5.5,676,1224605.0
Australia,Alexandra's Project,2003,Drama,6.5,4806,1224975.0
France,Primaire,2016,Drama,6.6,394,1225280.0
UK,The Third Man,1949,Film-Noir,8.1,155228,1225424.0
France,Les grandes personnes,2008,Comedy,5.8,598,1225808.0
France,Raoul Taburin,2018,Comedy,6.0,461,1225993.0
UK,Inside I'm Dancing,2004,Comedy,7.8,14198,1226577.0
Japan,Tamako rabu sutôrî,2014,Animation,7.1,1400,1226623.0
Peru,Cementerio General,2013,Horror,3.9,277,1227140.0
Canada,Café de Flore,2011,Drama,7.4,14688,1227259.0
USA,The Funeral,1996,Crime,6.6,8111,1227324.0
Turkey,Süper Ajan K9,2008,Comedy,1.4,618,1227659.0
USA,The Football Factory,2004,Crime,6.8,28289,1228003.0
Germany,Abgeschnitten,2018,Action,6.6,3344,1228051.0
USA,Slacker,1990,Comedy,7.1,19404,1228108.0
Belgium,Toto le héros,1991,Comedy,7.6,5304,1228153.0
Netherlands,Tony 10,2012,Family,5.9,217,1228599.0
Turkey,Destere,2008,Comedy,2.6,1784,1228854.0
USA,Sex and Death 101,2007,Comedy,6.0,10593,1229330.0
Italy,La kryptonite nella borsa,2011,Comedy,6.4,633,1229609.0
Brazil,A Suprema Felicidade,2010,Drama,5.1,276,1229806.0
Spain,Gente que viene y bah,2019,Comedy,6.2,2226,1229880.0
Italy,Mi rifaccio vivo,2013,Comedy,5.7,377,1230130.0
Hong Kong,Fong juk,2006,Action,7.2,8267,1230135.0
Russia,Yaga. Koshmar tyomnogo lesa,2020,Horror,4.7,719,1230184.0
Denmark,Hodja fra Pjort,2018,Animation,5.5,300,1230407.0
France,N'importe qui,2014,Comedy,5.0,578,1230890.0
Canada,Casino Jack,2010,Biography,6.2,16608,1230933.0
USA,True to the Game,2017,Crime,5.2,597,1231040.0
Italy,Ladri di saponette,1989,Comedy,7.0,938,1231622.0
USA,Bill & Ted Face the Music,2020,Adventure,6.4,9992,1231664.0
Norway,DeUsynlige,2008,Drama,7.6,5623,1232102.0
Germany,The Cut,2014,Adventure,6.3,5100,1232140.0
Finland,Vieraalla maalla,2003,Comedy,5.6,713,1232568.0
Czech Republic,Bestiár,2007,Comedy,4.4,214,1232583.0
France,La chambre bleue,2014,Crime,6.3,3143,1232900.0
Germany,Das schweigende Klassenzimmer,2018,Drama,7.4,3312,1233064.0
Belgium,Gomez vs. Tavarès,2007,Action,4.0,356,1233262.0
South Africa,Keeping Up with the Kandasamys,2017,Comedy,7.3,162,1233315.0
Italy,Studio illegale,2013,Comedy,5.7,312,1233681.0
Singapore,Ilo Ilo,2013,Drama,7.3,4259,1234100.0
Colombia,Si saben cómo me pongo ¿pa' qué me invitan?,2018,Comedy,4.8,182,1234141.0
Japan,Himizu,2011,Crime,7.1,3353,1234841.0
USA,Beyond the Mask,2015,Action,5.0,2943,1236094.0
Italy,The Emperor's New Clothes,2001,Comedy,6.9,2435,1236182.0
Italy,Tutto quello che vuoi,2017,Comedy,6.9,1219,1236244.0
USA,Saving Face,2004,Comedy,7.4,9990,1236518.0
Spain,La reina de España,2016,Comedy,5.1,1691,1236731.0
Netherlands,Pijnstillers,2014,Drama,6.5,598,1236772.0
UK,Queen of Hearts,1989,Comedy,6.7,458,1236844.0
USA,Anna,1987,Drama,6.4,625,1236848.0
Switzerland,Trois couleurs: Blanc,1994,Comedy,7.6,61902,1237219.0
Russia,Khoroshiy malchik,2016,Comedy,6.3,736,1237319.0
UK,The First Grader,2010,Biography,7.4,4306,1237457.0
Hong Kong,Noi yee sil nui,2008,Comedy,5.2,273,1237565.0
Japan,Bleach: Memories of Nobody,2006,Animation,7.2,3751,1238072.0
USA,"Car 54, Where Are You?",1994,Comedy,2.5,4146,1238080.0
Canada,Nuit de noces,2001,Comedy,6.0,399,1238180.0
France,La cloche a sonné,2005,Comedy,4.7,149,1238324.0
Japan,Picture Bride,1994,Drama,6.6,1050,1238905.0
USA,Bubba Ho-Tep,2002,Comedy,7.0,44997,1239183.0
Germany,205 - Zimmer der Angst,2011,Drama,5.1,733,1239888.0
Hungary,1945,2017,Drama,7.1,3117,1240663.0
Argentina,Historias mínimas,2002,Comedy,7.4,4858,1240665.0
Poland,Kolysanka,2010,Comedy,6.1,1062,1240743.0
Poland,Francuski numer,2006,Comedy,4.7,717,1242129.0
Denmark,Flyvende farmor,2001,Family,4.9,332,1242409.0
India,Big Brother,2007,Action,3.8,751,1242834.0
Netherlands,TBS,2008,Crime,7.1,3212,1242915.0
USA,Slumber Party Massacre III,1990,Comedy,4.7,2361,1242995.0
Italy,Scappo a casa,2019,Comedy,4.8,263,1243388.0
UK,Slumber,2017,Horror,4.7,3589,1243832.0
Canada,Midnight's Children,2012,Drama,6.2,2931,1243980.0
Switzerland,One Way Trip,2011,Horror,4.5,614,1244165.0
USA,The Comfort of Strangers,1990,Drama,6.3,4465,1244381.0
India,The Train: Some Lines Should Never Be Crossed...,2007,Crime,4.3,1022,1244710.0
France,Mères et filles,2009,Drama,6.3,486,1244788.0
UK,Made in Italy,2020,Comedy,5.6,1455,1244847.0
South Korea,Muoi,2007,Drama,5.9,856,1245621.0
Canada,Losin' It,1983,Comedy,4.9,3989,1246141.0
Spain,Espíritu del bosque,2008,Animation,4.6,273,1246516.0
France,Dans tes rêves,2005,Drama,4.3,124,1247034.0
Italy,È già ieri,2004,Comedy,6.5,941,1247156.0
USA,The Ledge,2011,Drama,6.5,18480,1247188.0
USA,Goldengirl,1979,Drama,4.7,341,1247376.0
USA,Lost Angels,1989,Drama,6.2,852,1247946.0
USA,Turn It Up,2000,Crime,4.2,1138,1247949.0
Canada,MVP: Most Valuable Primate,2000,Comedy,4.1,2234,1248746.0
UK,Sex Lives of the Potato Men,2004,Comedy,4.7,2267,1249135.0
Germany,Final Contract: Death on Delivery,2006,Action,5.2,772,1249280.0
Hong Kong,Zhui ji 8 yue 15,2004,Comedy,5.5,120,1249590.0
Spain,La fiesta,2003,Comedy,5.2,448,1250629.0
Poland,Hans Kloss. Stawka wieksza niz smierc,2012,Action,4.4,644,1250686.0
USA,Kickboxer 2: The Road Back,1991,Action,4.5,5207,1250712.0
USA,The Singles Ward,2002,Comedy,6.4,1314,1250798.0
Spain,Todos estamos invitados,2008,Drama,5.2,265,1251557.0
France,Demi-soeur,2013,Comedy,5.5,244,1251642.0
France,Tout de suite maintenant,2016,Comedy,5.7,287,1251878.0
Japan,Heisei tanuki gassen ponpoko,1994,Animation,7.3,23879,1252335.0
France,Pour une femme,2013,Drama,6.5,694,1252416.0
Netherlands,Lucia de B.,2014,Biography,7.1,3510,1252924.0
Italy,Troppa grazia,2018,Comedy,6.0,758,1253103.0
Sweden,Den goda viljan,1992,Biography,7.8,2881,1253106.0
Spain,Plan de fuga,2016,Action,5.6,1481,1253363.0
Argentina,Jauja,2014,Drama,6.4,3750,1253774.0
Thailand,Ruedoo ron nan chan tai,2013,Horror,5.7,184,1253865.0
Chile,"31 minutos, la película",2008,Animation,6.8,450,1253971.0
USA,Little Manhattan,2005,Comedy,7.5,22226,1254005.0
Japan,Majo no takkyûbin,2014,Adventure,5.7,722,1254030.0
USA,Touch and Go,1986,Comedy,5.8,780,1254040.0
Spain,Tiovivo c. 1950,2004,Comedy,6.3,445,1254538.0
France,Corto Maltese: La cour secrète des Arcanes,2002,Animation,6.8,1313,1254978.0
Argentina,La suerte en tus manos,2012,Comedy,5.6,523,1255290.0
France,La colle,2017,Comedy,6.1,330,1255399.0
France,Les adoptés,2011,Drama,6.8,1429,1255727.0
UK,The Martins,2001,Comedy,5.5,1083,1256192.0
Singapore,Bang fei,2010,Action,6.4,153,1256321.0
India,Chaar Sahibzaade 2: Rise of Banda Singh Bahadur,2016,Animation,8.6,576,1256852.0
UK,Water,1985,Adventure,6.2,2201,1256862.0
Spain,Anna,2013,Drama,6.5,21130,1257142.0
France,Guy,2018,Comedy,6.8,666,1257937.0
India,Bewafaa,2005,Drama,4.3,2286,1258036.0
Mexico,Plan V,2018,Comedy,4.2,213,1258520.0
Israel,Gett,2014,Drama,7.7,5969,1259160.0
Germany,The Flying Scotsman,2006,Drama,7.1,5010,1260553.0
USA,From Beyond,1986,Horror,6.7,21866,1261000.0
Turkey,Barda,2007,Crime,7.0,10996,1261116.0
Italy,Snake Eyes,1993,Drama,5.7,3462,1261210.0
Qatar,The Prophet,2014,Animation,7.1,4148,1261412.0
Finland,Vares - Sheriffi,2015,Crime,5.4,505,1261483.0
Philippines,Suddenly It's Magic,2012,Comedy,6.0,260,1261484.0
Argentina,La niña santa,2004,Drama,6.8,3577,1261792.0
South Korea,Jakali onda,2012,Action,5.2,414,1261947.0
USA,China Girl,1987,Crime,6.2,1568,1262091.0
South Korea,Romangseu,2006,Romance,6.1,113,1262106.0
Soviet Union,Malenkaya Vera,1988,Drama,7.0,1693,1262598.0
Denmark,En familie,2010,Drama,6.6,1201,1262623.0
USA,Eddie Macon's Run,1983,Action,5.7,996,1262691.0
Russia,Lyubov s ogranicheniyami,2017,Comedy,5.6,184,1262696.0
Norway,Svein og rotta,2006,Family,4.6,154,1262701.0
Hong Kong,Jui oi nui yun kau muk kong,2006,Comedy,5.1,373,1262819.0
Finland,7 miljonärer,2006,Action,4.4,707,1263144.0
UK,Hideous Kinky,1998,Adventure,6.0,6234,1263279.0
France,La taularde,2015,Drama,6.2,281,1263389.0
France,Valley of Love,2015,Drama,6.0,1875,1264277.0
India,Batla House,2019,Action,7.2,8909,1264337.0
France,"Filles perdues, cheveux gras",2002,Comedy,5.2,444,1265025.0
South Korea,"Saeng, nal-seon-saeng",2006,Comedy,4.0,106,1265026.0
Japan,Jigoku de naze warui,2013,Action,7.2,6909,1265872.0
Hong Kong,Hua jiao zhi wei,2019,Comedy,6.7,371,1265949.0
UK,11'09''01 - September 11,2002,Drama,6.9,5387,1266063.0
India,Black,2005,Drama,8.2,32884,1266341.0
China,Jing Ke ci Qin Wang,1998,Drama,7.2,5866,1267239.0
UK,Apartment Zero,1988,Drama,7.0,3633,1267578.0
Netherlands,Briefgeheim,2010,Drama,6.3,307,1267723.0
Netherlands,Razend,2011,Drama,5.2,1296,1267946.0
Poland,Pregi,2004,Drama,7.1,1159,1268240.0
Japan,The Adventures of the American Rabbit,1986,Animation,5.7,401,1268443.0
USA,Blue in the Face,1995,Comedy,6.7,8915,1268636.0
Russia,Pro lyuboff,2010,Drama,5.8,246,1268793.0
South Korea,Higanjima,2009,Horror,5.3,687,1269260.0
France,Bienvenue parmi nous,2012,Drama,6.1,300,1269299.0
Japan,Zeburâman: Zebura Shiti no gyakushû,2010,Action,6.0,682,1270219.0
Japan,Takeshis',2005,Comedy,6.4,3529,1270717.0
Canada,Owning Mahowny,2003,Crime,7.1,12427,1271244.0
USA,Texas Killing Fields,2011,Crime,5.7,18495,1271319.0
Belgium,Brasserie Romantiek,2012,Comedy,5.9,604,1271525.0
Australia,Black Water,2007,Action,5.9,13176,1271556.0
USA,Beautifully Broken,2018,Drama,5.7,355,1271572.0
Netherlands,'n Beetje Verliefd,2006,Comedy,5.4,452,1271669.0
Poland,Sztuczki,2007,Comedy,7.0,1969,1272126.0
Israel,Ismach Hatani,2016,Comedy,6.5,672,1272517.0
USA,Robot Jox,1989,Action,5.4,5611,1272977.0
UK,Yellow Submarine,1968,Animation,7.4,24111,1273261.0
France,La répétition,2001,Drama,6.0,1071,1273476.0
Hong Kong,Gam gai 2,2003,Comedy,6.4,405,1273571.0
France,Une affaire d'état,2009,Thriller,6.3,544,1273589.0
Hong Kong,Lan gun fu dou lan gun qi,2013,Comedy,5.2,186,1273719.0
Russia,Ot 180 i vyshe,2005,Comedy,5.5,505,1274435.0
South Korea,Soo,2007,Action,6.1,369,1275162.0
France,Une exécution ordinaire,2010,Drama,6.4,442,1276892.0
USA,City of Ghosts,2002,Crime,6.0,4947,1277187.0
USA,The Rapture,1991,Drama,6.2,4823,1277404.0
USA,Alexander Hamilton,1931,Biography,6.0,223,1277480.0
Poland,Dzien swira,2002,Comedy,8.1,8736,1277521.0
Hungary,Kontroll,2003,Comedy,7.7,24073,1277800.0
India,Ek Villain,2014,Action,6.5,16024,1278108.0
Italy,Anime nere,2014,Crime,6.8,2636,1278360.0
USA,I Spit on Your Grave,2010,Horror,6.3,74160,1278650.0
Mexico,Te juro que yo no fui,2018,Comedy,1.8,161,1279083.0
France,Premiers crus,2015,Drama,5.9,378,1279267.0
Italy,Un giorno devi andare,2013,Drama,6.1,361,1279336.0
UK,Franklyn,2008,Drama,6.2,16681,1279576.0
Australia,Relic,2020,Drama,5.9,9206,1279860.0
Egypt,Harb Atalia,2005,Action,6.1,1500,1281783.0
UK,Simpatico,1999,Drama,4.6,3289,1281813.0
Italy,La verità sta in cielo,2016,Mystery,5.6,321,1282273.0
Turkey,Siccin 5,2018,Horror,5.9,1192,1283684.0
Poland,Los numeros,2011,Comedy,3.7,181,1283764.0
Turkey,Seytanin Pabucu,2008,Comedy,3.6,390,1283861.0
India,Buddha Mar Gaya,2007,Comedy,2.5,347,1284490.0
Finland,Vadelmavenepakolainen,2014,Comedy,6.0,1363,1284591.0
South Korea,Glory Day,2015,Drama,6.0,603,1285916.0
Denmark,Kærestesorger,2009,Drama,6.5,828,1285924.0
Israel,Lebanon,2009,Drama,6.9,10907,1286008.0
Norway,Jeg reiser alene,2011,Drama,6.5,1275,1286350.0
UK,Walking and Talking,1996,Comedy,6.7,3070,1287480.0
Israel,The Cakemaker,2017,Drama,7.2,3868,1287568.0
USA,The Business of Strangers,2001,Drama,6.3,3575,1287598.0
Egypt,Tisbah ala Khair,2017,Drama,6.4,834,1287673.0
Russia,Obratnyy otschet,2006,Action,5.7,283,1288484.0
Norway,Hjem til jul,2010,Comedy,6.2,960,1288700.0
Finland,Miekkailija,2015,Biography,7.1,4488,1289014.0
China,Shou Hu Zhe Sen Lin,2013,Animation,4.7,123,1289229.0
Turkey,Türk Isi Dondurma,2019,Drama,6.4,3455,1289283.0
Finland,Levottomat 3 - kun mikään ei riitä,2004,Drama,2.8,3218,1289314.0
USA,The Prince,2014,Action,4.6,17298,1289595.0
Hong Kong,Goo waat zai: Gong woo sun dit jui,2013,Crime,3.7,132,1290173.0
France,Frères ennemis,2018,Drama,6.3,1757,1290258.0
Canada,Jusqu'à toi,2009,Comedy,6.1,1346,1290370.0
Germany,Wie Feuer und Flamme,2001,Drama,6.7,430,1290517.0
Netherlands,De Boskampi's,2015,Comedy,7.0,782,1290606.0
Russia,PiraMMMida,2011,Crime,6.5,1398,1290637.0
Germany,Same Same But Different,2009,Drama,6.7,1869,1291356.0
India,Nanban,2012,Comedy,7.4,11049,1291621.0
India,Norm of the North: Keys to the Kingdom,2018,Animation,3.0,630,1291741.0
South Korea,Jugeodo haepi ending,2007,Comedy,6.6,145,1292306.0
Philippines,Bloodfist II,1990,Action,5.1,566,1292323.0
Netherlands,De bende van Oss,2011,Crime,6.4,2591,1292646.0
Argentina,4x4,2019,Action,5.6,1027,1292773.0
Spain,Eva,2011,Drama,6.7,9424,1292789.0
Hong Kong,An Na yu wu lin,2003,Action,4.3,225,1292983.0
France,Much Loved,2015,Drama,6.2,2206,1293716.0
USA,The Hot Spot,1990,Crime,6.4,10266,1293976.0
USA,In Search of a Midnight Kiss,2007,Comedy,7.2,7871,1294176.0
Brazil,Divaldo: O Mensageiro da Paz,2019,Biography,8.3,233,1294315.0
Germany,Das Lied in mir,2010,Drama,6.8,762,1294340.0
France,Terrible jungle,2020,Adventure,5.7,119,1294417.0
UK,Cousin Bette,1998,Comedy,6.2,2472,1295194.0
UK,Slow West,2015,Action,6.9,41803,1295574.0
Hong Kong,Goo chak sam fong fong,2003,Comedy,4.7,214,1295601.0
Netherlands,Pipo en de p-p-Parelridder,2003,Adventure,5.2,142,1295788.0
France,Tout nous sépare,2017,Thriller,5.2,448,1295900.0
USA,"War, Inc.",2008,Action,5.6,21296,1296184.0
Italy,Sanguepazzo,2008,Biography,6.2,871,1296450.0
India,Kesari,2019,Action,7.4,13644,1296688.0
USA,Paper Heart,2009,Comedy,6.0,8041,1296971.0
Japan,Yokomichi Yonosuke,2013,Drama,7.6,1424,1297047.0
Norway,Reprise,2006,Drama,7.4,9263,1297260.0
France,Yamakasi - Les samouraïs des temps modernes,2001,Action,6.2,11187,1297401.0
Norway,Naboer,2005,Horror,6.5,8623,1297446.0
Denmark,Rich Kids,2007,Drama,3.7,1248,1297532.0
UK,Driving Lessons,2006,Comedy,6.7,10515,1297553.0
New Zealand,Eagle vs Shark,2007,Comedy,6.8,22629,1298037.0
Japan,Pîsu obu keiku,2015,Romance,6.2,110,1298944.0
Russia,Trudno byt bogom,2013,Drama,6.7,4762,1299035.0
Hong Kong,Gin chap hak mooi gwai,2004,Action,4.8,200,1299743.0
Peru,Juego siniestro,2016,Fantasy,4.6,269,1299797.0
UK,Wetherby,1985,Drama,6.8,1368,1299985.0
UK,The Children,2008,Horror,6.0,16764,1300051.0
France,Ponette,1996,Drama,7.5,4057,1300377.0
Germany,Boxhagener Platz,2010,Comedy,6.5,429,1300406.0
Italy,Cemento armato,2007,Crime,6.0,623,1300564.0
France,Tout le plaisir est pour moi,2004,Comedy,5.4,515,1300732.0
USA,Native Son,1986,Drama,5.8,515,1301121.0
Mexico,"7 mujeres, 1 homosexual y Carlos",2004,Comedy,4.8,171,1301272.0
India,Angrezi Medium,2020,Comedy,7.3,9536,1301330.0
Canada,Jesus' Son,1999,Drama,6.9,6822,1302067.0
UK,Sunset Song,2015,Drama,6.4,3283,1302482.0
France,Les cowboys,2015,Drama,6.7,1939,1302493.0
Denmark,Lærkevej - til døden os skiller,2012,Comedy,5.1,274,1302638.0
Japan,Ribenji girl,2017,Action,5.4,150,1302754.0
Mexico,Jungle Shuffle,2014,Animation,4.8,265,1303920.0
UK,Jean Charles,2009,Biography,6.3,1136,1304086.0
USA,The Aviator,1985,Adventure,5.5,1097,1304192.0
Thailand,Gang chanee kap ee-aep,2006,Comedy,6.0,103,1304391.0
USA,8 Million Ways to Die,1986,Action,5.8,4362,1305114.0
Canada,Babar: The Movie,1989,Animation,6.3,883,1305187.0
France,Après mai,2012,Drama,6.4,4113,1305473.0
USA,The Fourth War,1990,Drama,5.6,1335,1305887.0
USA,Time Changer,2002,Drama,5.2,2230,1305964.0
USA,Heights,2005,Drama,6.9,4513,1306281.0
Thailand,Hom rong,2004,Biography,7.9,910,1306326.0
Hong Kong,Ni liu da shu,2018,Sport,6.8,293,1306358.0
France,Divorces!,2009,Comedy,5.2,180,1306740.0
USA,An American Crime,2007,Biography,7.3,31700,1306875.0
UK,Dom Hemingway,2013,Comedy,6.2,25409,1307599.0
Austria,Ludwig II,2012,Biography,6.1,728,1307807.0
USA,Scarface: The Shame of the Nation,1932,Action,7.8,24697,1308000.0
France,Under Suspicion,2000,Crime,6.5,22055,1308242.0
Italy,Il caso dell'infedele Klara,2009,Drama,4.7,363,1308302.0
USA,The Assistant,2019,Drama,6.1,8201,1308864.0
USA,The Believer,2001,Drama,7.2,36152,1309316.0
France,38 témoins,2012,Drama,6.2,1307,1309473.0
France,"En mai, fais ce qu'il te plaît",2015,Drama,6.7,928,1309818.0
Spain,Incautos,2004,Crime,6.8,955,1310045.0
USA,Saints and Soldiers,2003,Action,6.7,19789,1310470.0
Turkey,72. Kogus,2011,Drama,5.8,748,1311277.0
Thailand,Baan Chan Talok Wai Gon,2010,Comedy,6.7,292,1311519.0
India,Kumbalangi Nights,2019,Comedy,8.6,7560,1312005.0
Mexico,Lo más sencillo es complicarlo todo,2018,Comedy,3.8,578,1312188.0
Russia,Vremennye trudnosti,2018,Drama,3.1,471,1312189.0
Spain,Ladrones,2007,Drama,6.1,722,1312386.0
Hong Kong,Tin sang yat dui,2006,Comedy,6.0,212,1312395.0
India,Khoya Khoya Chand,2007,Drama,6.3,504,1312468.0
India,Kya Love Story Hai,2007,Comedy,3.6,336,1312529.0
Turkey,Plajda,2008,Comedy,2.7,1414,1313378.0
USA,Curious George 3: Back to the Jungle,2015,Animation,5.5,469,1313940.0
Norway,KuToppen,2018,Animation,5.3,106,1314055.0
USA,Damsels in Distress,2011,Comedy,5.7,9092,1314358.0
USA,Erased,2012,Action,6.1,28934,1314735.0
France,Gueule d'ange,2018,Drama,6.0,848,1314753.0
Russia,Klyuch salamandry,2011,Action,4.3,337,1314843.0
France,Totally Spies! Le Film,2009,Animation,6.4,417,1315639.0
Germany,Gundermann,2018,Biography,7.3,1359,1315845.0
USA,Romero,1989,Biography,7.1,2070,1316495.0
USA,Before the Rains,2007,Drama,6.5,1987,1316722.0
USA,Radioland Murders,1994,Comedy,6.2,3323,1316865.0
Hong Kong,Long nga,2008,Action,6.1,1770,1317019.0
China,Tai ji 1: Cong ling kai shi,2012,Action,6.1,4765,1317376.0
UK,The Look of Love,2013,Biography,6.0,6520,1318468.0
France,La Reine Margot,1994,Biography,7.4,16034,1318578.0
Hong Kong,Sum yuen,2007,Crime,4.1,520,1318601.0
USA,Skateboard,1978,Drama,5.4,232,1318823.0
Brazil,"Gabriela, Cravo e Canela",1983,Comedy,6.3,980,1318839.0
USA,Storytelling,2001,Comedy,6.8,16911,1318945.0
France,La vérité si je mens! Les débuts,2019,Comedy,4.5,165,1319366.0
USA,Off the Map,2003,Drama,7.2,3199,1319492.0
Canada,Thirty Two Short Films About Glenn Gould,1993,Biography,7.4,3511,1319521.0
Argentina,Esperando la carroza 2: Se acabó la fiesta,2009,Comedy,3.2,269,1319572.0
USA,Catfish in Black Bean Sauce,1999,Comedy,6.5,441,1319592.0
Turkey,Oflu Hoca'nin Sifresi,2014,Comedy,4.4,957,1319694.0
Argentina,El hombre de al lado,2009,Thriller,7.1,3188,1319924.0
France,Le hussard sur le toit,1995,Adventure,7.1,5587,1320043.0
South Korea,Gukgyeong-ui namjjok,2006,Drama,6.7,150,1320391.0
Turkey,Cingöz Recai,2017,Action,4.9,3830,1320501.0
South Korea,Peseutibal,2010,Comedy,5.8,106,1321413.0
UK,It's a Wonderful Afterlife,2010,Comedy,5.4,1438,1321438.0
Hong Kong,Yat nim mou ming,2016,Drama,7.3,1385,1322500.0
Denmark,Player,2013,Comedy,4.7,1009,1322650.0
UK,The Man Who Cried,2000,Drama,6.2,14036,1322763.0
USA,Cell,2016,Action,4.3,24642,1323012.0
Czech Republic,10 pravidel jak sbalit holku,2014,Comedy,5.6,241,1323065.0
Germany,Die Relativitätstheorie der Liebe,2011,Comedy,6.0,275,1323109.0
Greece,Larisa empisteftiko,2012,Comedy,3.4,539,1323261.0
France,Gangsters,2002,Action,6.4,797,1323340.0
USA,Playing It Cool,2014,Comedy,6.0,25241,1323415.0
France,Trois couleurs: Bleu,1993,Drama,7.9,86439,1324974.0
USA,The Work and the Glory III: A House Divided,2006,Drama,6.6,399,1325092.0
France,Astérix le Gaulois,1967,Animation,6.6,9529,1325312.0
Poland,Sala samobójców. Hejter,2020,Drama,7.1,6349,1325591.0
Denmark,Tarok,2013,Drama,5.6,298,1326418.0
India,Maattrraan,2012,Action,6.0,4779,1327035.0
Hong Kong,Fun sau suet oi nei,2010,Comedy,5.9,329,1327201.0
USA,Steele Justice,1987,Action,4.9,510,1327740.0
Hong Kong,Jo sok,2005,Drama,6.6,479,1327804.0
USA,The Ultimate Life,2013,Drama,5.8,1122,1327841.0
Mexico,Todo Mal,2018,Comedy,4.6,198,1327899.0
USA,Midnight Crossing,1988,Mystery,4.6,502,1328001.0
France,Mariage mixte,2004,Comedy,3.9,151,1329393.0
India,Baar Baar Dekho,2016,Comedy,5.3,6001,1329777.0
Hong Kong,Da cheng xiao shi,2004,Drama,5.6,211,1329785.0
Hong Kong,Qing dian da sheng,2005,Action,4.9,962,1329954.0
Ukraine,Sappho,2008,Drama,4.7,1566,1329998.0
Russia,Territoriya,2015,Adventure,6.5,902,1330063.0
China,Rebuilding,2019,Drama,6.8,284,1330193.0
Hong Kong,Duo biao,2008,Action,5.1,226,1330934.0
New Zealand,Second Hand Wedding,2008,Comedy,6.4,259,1331002.0
Spain,Embarazados,2016,Comedy,5.5,1436,1331227.0
Germany,Ajami,2009,Crime,7.3,5907,1331651.0
India,Dishoom,2016,Action,5.1,6466,1331922.0
Finland,Postia pappi Jaakobille,2009,Drama,7.3,2163,1332577.0
Netherlands,In Oranje,2004,Drama,6.5,1270,1333147.0
France,Julia,2008,Crime,7.0,5809,1333241.0
UK,Triangle,2009,Fantasy,6.9,99809,1333377.0
Australia,The Navigator: A Mediaeval Odyssey,1988,Action,6.7,3342,1333379.0
Norway,Sonja: The White Swan,2018,Biography,5.9,594,1334497.0
France,Reines d'un jour,2001,Comedy,6.3,494,1335161.0
India,Darna Mana Hai,2003,Horror,6.3,3001,1335493.0
France,Le Redoutable,2017,Biography,6.6,4427,1335846.0
France,Laisse tes mains sur mes hanches,2003,Comedy,5.8,561,1336199.0
UK,The Legend of Barney Thomson,2015,Comedy,6.3,5125,1336254.0
France,Des gens qui s'embrassent,2013,Comedy,5.5,957,1336832.0
France,Gwendoline,1984,Action,5.3,2523,1337274.0
