country,original_title,year,genre,avg_vote,worlwide_gross_income
Germany,Die Fremde,2010,Drama,7.5,1338131
USA,The Mistress of Spices,2005,Drama,5.5,1337846
Finland,Nousukausi,2003,Comedy,6.7,1337433
India,Student of the Year,2012,Comedy,5.3,1337281
France,Gwendoline,1984,Action,5.3,1337274
France,Des gens qui s'embrassent,2013,Comedy,5.5,1336832
UK,The Legend of Barney Thomson,2015,Comedy,6.3,1336254
France,Laisse tes mains sur mes hanches,2003,Comedy,5.8,1336199
France,Le Redoutable,2017,Biography,6.6,1335846
India,Darna Mana Hai,2003,Horror,6.3,1335493
France,Reines d'un jour,2001,Comedy,6.3,1335161
Norway,Sonja: The White Swan,2018,Biography,5.9,1334497
Australia,The Navigator: A Mediaeval Odyssey,1988,Action,6.7,1333379
UK,Triangle,2009,Fantasy,6.9,1333377
France,Julia,2008,Crime,7,1333241
Netherlands,In Oranje,2004,Drama,6.5,1333147
Finland,Postia pappi Jaakobille,2009,Drama,7.3,1332577
India,Dishoom,2016,Action,5.1,1331922
Germany,Ajami,2009,Crime,7.3,1331651
Spain,Embarazados,2016,Comedy,5.5,1331227
New Zealand,Second Hand Wedding,2008,Comedy,6.4,1331002
Hong Kong,Duo biao,2008,Action,5.1,1330934
China,Rebuilding,2019,Drama,6.8,1330193
Russia,Territoriya,2015,Adventure,6.5,1330063
Ukraine,Sappho,2008,Drama,4.7,1329998
Hong Kong,Qing dian da sheng,2005,Action,4.9,1329954
Hong Kong,Da cheng xiao shi,2004,Drama,5.6,1329785
India,Baar Baar Dekho,2016,Comedy,5.3,1329777
France,Mariage mixte,2004,Comedy,3.9,1329393
USA,Midnight Crossing,1988,Mystery,4.6,1328001
Mexico,Todo Mal,2018,Comedy,4.6,1327899
USA,The Ultimate Life,2013,Drama,5.8,1327841
Hong Kong,Jo sok,2005,Drama,6.6,1327804
USA,Steele Justice,1987,Action,4.9,1327740
Hong Kong,Fun sau suet oi nei,2010,Comedy,5.9,1327201
India,Maattrraan,2012,Action,6,1327035
Denmark,Tarok,2013,Drama,5.6,1326418
Poland,Sala samobójców. Hejter,2020,Drama,7.1,1325591
France,Astérix le Gaulois,1967,Animation,6.6,1325312
USA,The Work and the Glory III: A House Divided,2006,Drama,6.6,1325092
France,Trois couleurs: Bleu,1993,Drama,7.9,1324974
USA,Playing It Cool,2014,Comedy,6,1323415
France,Gangsters,2002,Action,6.4,1323340
Greece,Larisa empisteftiko,2012,Comedy,3.4,1323261
Germany,Die Relativitätstheorie der Liebe,2011,Comedy,6,1323109
Czech Republic,10 pravidel jak sbalit holku,2014,Comedy,5.6,1323065
USA,Cell,2016,Action,4.3,1323012
UK,The Man Who Cried,2000,Drama,6.2,1322763
Denmark,Player,2013,Comedy,4.7,1322650
Hong Kong,Yat nim mou ming,2016,Drama,7.3,1322500
UK,It's a Wonderful Afterlife,2010,Comedy,5.4,1321438
South Korea,Peseutibal,2010,Comedy,5.8,1321413
Turkey,Cingöz Recai,2017,Action,4.9,1320501
South Korea,Gukgyeong-ui namjjok,2006,Drama,6.7,1320391
France,Le hussard sur le toit,1995,Adventure,7.1,1320043
Argentina,El hombre de al lado,2009,Thriller,7.1,1319924
Turkey,Oflu Hoca'nin Sifresi,2014,Comedy,4.4,1319694
USA,Catfish in Black Bean Sauce,1999,Comedy,6.5,1319592
Argentina,Esperando la carroza 2: Se acabó la fiesta,2009,Comedy,3.2,1319572
Canada,Thirty Two Short Films About Glenn Gould,1993,Biography,7.4,1319521
USA,Off the Map,2003,Drama,7.2,1319492
France,La vérité si je mens! Les débuts,2019,Comedy,4.5,1319366
USA,Storytelling,2001,Comedy,6.8,1318945
Brazil,"Gabriela, Cravo e Canela",1983,Comedy,6.3,1318839
USA,Skateboard,1978,Drama,5.4,1318823
Hong Kong,Sum yuen,2007,Crime,4.1,1318601
France,La Reine Margot,1994,Biography,7.4,1318578
UK,The Look of Love,2013,Biography,6,1318468
China,Tai ji 1: Cong ling kai shi,2012,Action,6.1,1317376
Hong Kong,Long nga,2008,Action,6.1,1317019
USA,Radioland Murders,1994,Comedy,6.2,1316865
USA,Before the Rains,2007,Drama,6.5,1316722
USA,Romero,1989,Biography,7.1,1316495
Germany,Gundermann,2018,Biography,7.3,1315845
France,Totally Spies! Le Film,2009,Animation,6.4,1315639
Russia,Klyuch salamandry,2011,Action,4.3,1314843
France,Gueule d'ange,2018,Drama,6,1314753
USA,Erased,2012,Action,6.1,1314735
USA,Damsels in Distress,2011,Comedy,5.7,1314358
Norway,KuToppen,2018,Animation,5.3,1314055
USA,Curious George 3: Back to the Jungle,2015,Animation,5.5,1313940
Turkey,Plajda,2008,Comedy,2.7,1313378
India,Kya Love Story Hai,2007,Comedy,3.6,1312529
India,Khoya Khoya Chand,2007,Drama,6.3,1312468
Hong Kong,Tin sang yat dui,2006,Comedy,6,1312395
Spain,Ladrones,2007,Drama,6.1,1312386
Russia,Vremennye trudnosti,2018,Drama,3.1,1312189
Mexico,Lo más sencillo es complicarlo todo,2018,Comedy,3.8,1312188
India,Kumbalangi Nights,2019,Comedy,8.6,1312005
Thailand,Baan Chan Talok Wai Gon,2010,Comedy,6.7,1311519
Turkey,72. Kogus,2011,Drama,5.8,1311277
USA,Saints and Soldiers,2003,Action,6.7,1310470
Spain,Incautos,2004,Crime,6.8,1310045
France,"En mai, fais ce qu'il te plaît",2015,Drama,6.7,1309818
France,38 témoins,2012,Drama,6.2,1309473
USA,The Believer,2001,Drama,7.2,1309316
USA,The Assistant,2019,Drama,6.1,1308864
Italy,Il caso dell'infedele Klara,2009,Drama,4.7,1308302
France,Under Suspicion,2000,Crime,6.5,1308242
USA,Scarface: The Shame of the Nation,1932,Action,7.8,1308000
Austria,Ludwig II,2012,Biography,6.1,1307807
UK,Dom Hemingway,2013,Comedy,6.2,1307599
USA,An American Crime,2007,Biography,7.3,1306875
France,Divorces!,2009,Comedy,5.2,1306740
Hong Kong,Ni liu da shu,2018,Sport,6.8,1306358
Thailand,Hom rong,2004,Biography,7.9,1306326
USA,Heights,2005,Drama,6.9,1306281
USA,Time Changer,2002,Drama,5.2,1305964
USA,The Fourth War,1990,Drama,5.6,1305887
France,Après mai,2012,Drama,6.4,1305473
Canada,Babar: The Movie,1989,Animation,6.3,1305187
USA,8 Million Ways to Die,1986,Action,5.8,1305114
Thailand,Gang chanee kap ee-aep,2006,Comedy,6,1304391
USA,The Aviator,1985,Adventure,5.5,1304192
UK,Jean Charles,2009,Biography,6.3,1304086
Mexico,Jungle Shuffle,2014,Animation,4.8,1303920
Japan,Ribenji girl,2017,Action,5.4,1302754
Denmark,Lærkevej - til døden os skiller,2012,Comedy,5.1,1302638
France,Les cowboys,2015,Drama,6.7,1302493
UK,Sunset Song,2015,Drama,6.4,1302482
Canada,Jesus' Son,1999,Drama,6.9,1302067
India,Angrezi Medium,2020,Comedy,7.3,1301330
Mexico,"7 mujeres, 1 homosexual y Carlos",2004,Comedy,4.8,1301272
USA,Native Son,1986,Drama,5.8,1301121
France,Tout le plaisir est pour moi,2004,Comedy,5.4,1300732
Italy,Cemento armato,2007,Crime,6,1300564
Germany,Boxhagener Platz,2010,Comedy,6.5,1300406
France,Ponette,1996,Drama,7.5,1300377
UK,The Children,2008,Horror,6,1300051
UK,Wetherby,1985,Drama,6.8,1299985
Peru,Juego siniestro,2016,Fantasy,4.6,1299797
Hong Kong,Gin chap hak mooi gwai,2004,Action,4.8,1299743
Russia,Trudno byt bogom,2013,Drama,6.7,1299035
Japan,Pîsu obu keiku,2015,Romance,6.2,1298944
New Zealand,Eagle vs Shark,2007,Comedy,6.8,1298037
UK,Driving Lessons,2006,Comedy,6.7,1297553
Denmark,Rich Kids,2007,Drama,3.7,1297532
Norway,Naboer,2005,Horror,6.5,1297446
France,Yamakasi - Les samouraïs des temps modernes,2001,Action,6.2,1297401
Norway,Reprise,2006,Drama,7.4,1297260
Japan,Yokomichi Yonosuke,2013,Drama,7.6,1297047
USA,Paper Heart,2009,Comedy,6,1296971
India,Kesari,2019,Action,7.4,1296688
Italy,Sanguepazzo,2008,Biography,6.2,1296450
USA,"War, Inc.",2008,Action,5.6,1296184
France,Tout nous sépare,2017,Thriller,5.2,1295900
Netherlands,Pipo en de p-p-Parelridder,2003,Adventure,5.2,1295788
Hong Kong,Goo chak sam fong fong,2003,Comedy,4.7,1295601
UK,Slow West,2015,Action,6.9,1295574
UK,Cousin Bette,1998,Comedy,6.2,1295194
France,Terrible jungle,2020,Adventure,5.7,1294417
Germany,Das Lied in mir,2010,Drama,6.8,1294340
Brazil,Divaldo: O Mensageiro da Paz,2019,Biography,8.3,1294315
USA,In Search of a Midnight Kiss,2007,Comedy,7.2,1294176
USA,The Hot Spot,1990,Crime,6.4,1293976
France,Much Loved,2015,Drama,6.2,1293716
Hong Kong,An Na yu wu lin,2003,Action,4.3,1292983
Spain,Eva,2011,Drama,6.7,1292789
Argentina,4x4,2019,Action,5.6,1292773
Netherlands,De bende van Oss,2011,Crime,6.4,1292646
Philippines,Bloodfist II,1990,Action,5.1,1292323
South Korea,Jugeodo haepi ending,2007,Comedy,6.6,1292306
India,Norm of the North: Keys to the Kingdom,2018,Animation,3,1291741
India,Nanban,2012,Comedy,7.4,1291621
Germany,Same Same But Different,2009,Drama,6.7,1291356
Russia,PiraMMMida,2011,Crime,6.5,1290637
Netherlands,De Boskampi's,2015,Comedy,7,1290606
Germany,Wie Feuer und Flamme,2001,Drama,6.7,1290517
Canada,Jusqu'à toi,2009,Comedy,6.1,1290370
France,Frères ennemis,2018,Drama,6.3,1290258
Hong Kong,Goo waat zai: Gong woo sun dit jui,2013,Crime,3.7,1290173
USA,The Prince,2014,Action,4.6,1289595
Finland,Levottomat 3 - kun mikään ei riitä,2004,Drama,2.8,1289314
Turkey,Türk Isi Dondurma,2019,Drama,6.4,1289283
China,Shou Hu Zhe Sen Lin,2013,Animation,4.7,1289229
Finland,Miekkailija,2015,Biography,7.1,1289014
Norway,Hjem til jul,2010,Comedy,6.2,1288700
Russia,Obratnyy otschet,2006,Action,5.7,1288484
Egypt,Tisbah ala Khair,2017,Drama,6.4,1287673
USA,The Business of Strangers,2001,Drama,6.3,1287598
Israel,The Cakemaker,2017,Drama,7.2,1287568
UK,Walking and Talking,1996,Comedy,6.7,1287480
Norway,Jeg reiser alene,2011,Drama,6.5,1286350
Israel,Lebanon,2009,Drama,6.9,1286008
Denmark,Kærestesorger,2009,Drama,6.5,1285924
South Korea,Glory Day,2015,Drama,6,1285916
Finland,Vadelmavenepakolainen,2014,Comedy,6,1284591
India,Buddha Mar Gaya,2007,Comedy,2.5,1284490
Turkey,Seytanin Pabucu,2008,Comedy,3.6,1283861
Poland,Los numeros,2011,Comedy,3.7,1283764
Turkey,Siccin 5,2018,Horror,5.9,1283684
Italy,La verità sta in cielo,2016,Mystery,5.6,1282273
UK,Simpatico,1999,Drama,4.6,1281813
Egypt,Harb Atalia,2005,Action,6.1,1281783
Australia,Relic,2020,Drama,5.9,1279860
UK,Franklyn,2008,Drama,6.2,1279576
Italy,Un giorno devi andare,2013,Drama,6.1,1279336
France,Premiers crus,2015,Drama,5.9,1279267
Mexico,Te juro que yo no fui,2018,Comedy,1.8,1279083
USA,I Spit on Your Grave,2010,Horror,6.3,1278650
Italy,Anime nere,2014,Crime,6.8,1278360
India,Ek Villain,2014,Action,6.5,1278108
Hungary,Kontroll,2003,Comedy,7.7,1277800
Poland,Dzien swira,2002,Comedy,8.1,1277521
USA,Alexander Hamilton,1931,Biography,6,1277480
USA,The Rapture,1991,Drama,6.2,1277404
USA,City of Ghosts,2002,Crime,6,1277187
France,Une exécution ordinaire,2010,Drama,6.4,1276892
South Korea,Soo,2007,Action,6.1,1275162
Russia,Ot 180 i vyshe,2005,Comedy,5.5,1274435
Hong Kong,Lan gun fu dou lan gun qi,2013,Comedy,5.2,1273719
France,Une affaire d'état,2009,Thriller,6.3,1273589
Hong Kong,Gam gai 2,2003,Comedy,6.4,1273571
France,La répétition,2001,Drama,6,1273476
UK,Yellow Submarine,1968,Animation,7.4,1273261
USA,Robot Jox,1989,Action,5.4,1272977
Israel,Ismach Hatani,2016,Comedy,6.5,1272517
Poland,Sztuczki,2007,Comedy,7,1272126
Netherlands,'n Beetje Verliefd,2006,Comedy,5.4,1271669
USA,Beautifully Broken,2018,Drama,5.7,1271572
Australia,Black Water,2007,Action,5.9,1271556
Belgium,Brasserie Romantiek,2012,Comedy,5.9,1271525
USA,Texas Killing Fields,2011,Crime,5.7,1271319
Canada,Owning Mahowny,2003,Crime,7.1,1271244
Japan,Takeshis',2005,Comedy,6.4,1270717
Japan,Zeburâman: Zebura Shiti no gyakushû,2010,Action,6,1270219
France,Bienvenue parmi nous,2012,Drama,6.1,1269299
South Korea,Higanjima,2009,Horror,5.3,1269260
Russia,Pro lyuboff,2010,Drama,5.8,1268793
USA,Blue in the Face,1995,Comedy,6.7,1268636
Japan,The Adventures of the American Rabbit,1986,Animation,5.7,1268443
Poland,Pregi,2004,Drama,7.1,1268240
Netherlands,Razend,2011,Drama,5.2,1267946
Netherlands,Briefgeheim,2010,Drama,6.3,1267723
UK,Apartment Zero,1988,Drama,7,1267578
China,Jing Ke ci Qin Wang,1998,Drama,7.2,1267239
India,Black,2005,Drama,8.2,1266341
UK,11'09''01 - September 11,2002,Drama,6.9,1266063
Hong Kong,Hua jiao zhi wei,2019,Comedy,6.7,1265949
Japan,Jigoku de naze warui,2013,Action,7.2,1265872
South Korea,"Saeng, nal-seon-saeng",2006,Comedy,4,1265026
France,"Filles perdues, cheveux gras",2002,Comedy,5.2,1265025
India,Batla House,2019,Action,7.2,1264337
France,Valley of Love,2015,Drama,6,1264277
France,La taularde,2015,Drama,6.2,1263389
UK,Hideous Kinky,1998,Adventure,6,1263279
Finland,7 miljonärer,2006,Action,4.4,1263144
Hong Kong,Jui oi nui yun kau muk kong,2006,Comedy,5.1,1262819
Norway,Svein og rotta,2006,Family,4.6,1262701
Russia,Lyubov s ogranicheniyami,2017,Comedy,5.6,1262696
USA,Eddie Macon's Run,1983,Action,5.7,1262691
Denmark,En familie,2010,Drama,6.6,1262623
Soviet Union,Malenkaya Vera,1988,Drama,7,1262598
South Korea,Romangseu,2006,Romance,6.1,1262106
USA,China Girl,1987,Crime,6.2,1262091
South Korea,Jakali onda,2012,Action,5.2,1261947
Argentina,La niña santa,2004,Drama,6.8,1261792
Philippines,Suddenly It's Magic,2012,Comedy,6,1261484
Finland,Vares - Sheriffi,2015,Crime,5.4,1261483
Qatar,The Prophet,2014,Animation,7.1,1261412
Italy,Snake Eyes,1993,Drama,5.7,1261210
Turkey,Barda,2007,Crime,7,1261116
USA,From Beyond,1986,Horror,6.7,1261000
Germany,The Flying Scotsman,2006,Drama,7.1,1260553
Israel,Gett,2014,Drama,7.7,1259160
Mexico,Plan V,2018,Comedy,4.2,1258520
India,Bewafaa,2005,Drama,4.3,1258036
France,Guy,2018,Comedy,6.8,1257937
Spain,Anna,2013,Drama,6.5,1257142
UK,Water,1985,Adventure,6.2,1256862
India,Chaar Sahibzaade 2: Rise of Banda Singh Bahadur,2016,Animation,8.6,1256852
Singapore,Bang fei,2010,Action,6.4,1256321
UK,The Martins,2001,Comedy,5.5,1256192
France,Les adoptés,2011,Drama,6.8,1255727
France,La colle,2017,Comedy,6.1,1255399
Argentina,La suerte en tus manos,2012,Comedy,5.6,1255290
France,Corto Maltese: La cour secrète des Arcanes,2002,Animation,6.8,1254978
Spain,Tiovivo c. 1950,2004,Comedy,6.3,1254538
USA,Touch and Go,1986,Comedy,5.8,1254040
Japan,Majo no takkyûbin,2014,Adventure,5.7,1254030
USA,Little Manhattan,2005,Comedy,7.5,1254005
Chile,"31 minutos, la película",2008,Animation,6.8,1253971
Thailand,Ruedoo ron nan chan tai,2013,Horror,5.7,1253865
Argentina,Jauja,2014,Drama,6.4,1253774
Spain,Plan de fuga,2016,Action,5.6,1253363
Sweden,Den goda viljan,1992,Biography,7.8,1253106
Italy,Troppa grazia,2018,Comedy,6,1253103
Netherlands,Lucia de B.,2014,Biography,7.1,1252924
France,Pour une femme,2013,Drama,6.5,1252416
Japan,Heisei tanuki gassen ponpoko,1994,Animation,7.3,1252335
France,Tout de suite maintenant,2016,Comedy,5.7,1251878
France,Demi-soeur,2013,Comedy,5.5,1251642
Spain,Todos estamos invitados,2008,Drama,5.2,1251557
USA,The Singles Ward,2002,Comedy,6.4,1250798
USA,Kickboxer 2: The Road Back,1991,Action,4.5,1250712
Poland,Hans Kloss. Stawka wieksza niz smierc,2012,Action,4.4,1250686
Spain,La fiesta,2003,Comedy,5.2,1250629
Hong Kong,Zhui ji 8 yue 15,2004,Comedy,5.5,1249590
Germany,Final Contract: Death on Delivery,2006,Action,5.2,1249280
UK,Sex Lives of the Potato Men,2004,Comedy,4.7,1249135
Canada,MVP: Most Valuable Primate,2000,Comedy,4.1,1248746
USA,Turn It Up,2000,Crime,4.2,1247949
USA,Lost Angels,1989,Drama,6.2,1247946
USA,Goldengirl,1979,Drama,4.7,1247376
USA,The Ledge,2011,Drama,6.5,1247188
Italy,È già ieri,2004,Comedy,6.5,1247156
France,Dans tes rêves,2005,Drama,4.3,1247034
Spain,Espíritu del bosque,2008,Animation,4.6,1246516
Canada,Losin' It,1983,Comedy,4.9,1246141
South Korea,Muoi,2007,Drama,5.9,1245621
UK,Made in Italy,2020,Comedy,5.6,1244847
France,Mères et filles,2009,Drama,6.3,1244788
India,The Train: Some Lines Should Never Be Crossed...,2007,Crime,4.3,1244710
USA,The Comfort of Strangers,1990,Drama,6.3,1244381
Switzerland,One Way Trip,2011,Horror,4.5,1244165
Canada,Midnight's Children,2012,Drama,6.2,1243980
UK,Slumber,2017,Horror,4.7,1243832
Italy,Scappo a casa,2019,Comedy,4.8,1243388
USA,Slumber Party Massacre III,1990,Comedy,4.7,1242995
Netherlands,TBS,2008,Crime,7.1,1242915
India,Big Brother,2007,Action,3.8,1242834
Denmark,Flyvende farmor,2001,Family,4.9,1242409
Poland,Francuski numer,2006,Comedy,4.7,1242129
Poland,Kolysanka,2010,Comedy,6.1,1240743
Argentina,Historias mínimas,2002,Comedy,7.4,1240665
Hungary,1945,2017,Drama,7.1,1240663
Germany,205 - Zimmer der Angst,2011,Drama,5.1,1239888
USA,Bubba Ho-Tep,2002,Comedy,7,1239183
Japan,Picture Bride,1994,Drama,6.6,1238905
France,La cloche a sonné,2005,Comedy,4.7,1238324
Canada,Nuit de noces,2001,Comedy,6,1238180
USA,"Car 54, Where Are You?",1994,Comedy,2.5,1238080
Japan,Bleach: Memories of Nobody,2006,Animation,7.2,1238072
Hong Kong,Noi yee sil nui,2008,Comedy,5.2,1237565
UK,The First Grader,2010,Biography,7.4,1237457
Russia,Khoroshiy malchik,2016,Comedy,6.3,1237319
Switzerland,Trois couleurs: Blanc,1994,Comedy,7.6,1237219
USA,Anna,1987,Drama,6.4,1236848
UK,Queen of Hearts,1989,Comedy,6.7,1236844
Netherlands,Pijnstillers,2014,Drama,6.5,1236772
Spain,La reina de España,2016,Comedy,5.1,1236731
USA,Saving Face,2004,Comedy,7.4,1236518
Italy,Tutto quello che vuoi,2017,Comedy,6.9,1236244
Italy,The Emperor's New Clothes,2001,Comedy,6.9,1236182
USA,Beyond the Mask,2015,Action,5,1236094
Japan,Himizu,2011,Crime,7.1,1234841
Colombia,Si saben cómo me pongo ¿pa' qué me invitan?,2018,Comedy,4.8,1234141
Singapore,Ilo Ilo,2013,Drama,7.3,1234100
Italy,Studio illegale,2013,Comedy,5.7,1233681
South Africa,Keeping Up with the Kandasamys,2017,Comedy,7.3,1233315
Belgium,Gomez vs. Tavarès,2007,Action,4,1233262
Germany,Das schweigende Klassenzimmer,2018,Drama,7.4,1233064
France,La chambre bleue,2014,Crime,6.3,1232900
Czech Republic,Bestiár,2007,Comedy,4.4,1232583
Finland,Vieraalla maalla,2003,Comedy,5.6,1232568
Germany,The Cut,2014,Adventure,6.3,1232140
Norway,DeUsynlige,2008,Drama,7.6,1232102
USA,Bill & Ted Face the Music,2020,Adventure,6.4,1231664
Italy,Ladri di saponette,1989,Comedy,7,1231622
USA,True to the Game,2017,Crime,5.2,1231040
Canada,Casino Jack,2010,Biography,6.2,1230933
France,N'importe qui,2014,Comedy,5,1230890
Denmark,Hodja fra Pjort,2018,Animation,5.5,1230407
Russia,Yaga. Koshmar tyomnogo lesa,2020,Horror,4.7,1230184
Hong Kong,Fong juk,2006,Action,7.2,1230135
Italy,Mi rifaccio vivo,2013,Comedy,5.7,1230130
Spain,Gente que viene y bah,2019,Comedy,6.2,1229880
Brazil,A Suprema Felicidade,2010,Drama,5.1,1229806
Italy,La kryptonite nella borsa,2011,Comedy,6.4,1229609
USA,Sex and Death 101,2007,Comedy,6,1229330
Turkey,Destere,2008,Comedy,2.6,1228854
Netherlands,Tony 10,2012,Family,5.9,1228599
Belgium,Toto le héros,1991,Comedy,7.6,1228153
USA,Slacker,1990,Comedy,7.1,1228108
Germany,Abgeschnitten,2018,Action,6.6,1228051
USA,The Football Factory,2004,Crime,6.8,1228003
Turkey,Süper Ajan K9,2008,Comedy,1.4,1227659
USA,The Funeral,1996,Crime,6.6,1227324
Canada,Café de Flore,2011,Drama,7.4,1227259
Peru,Cementerio General,2013,Horror,3.9,1227140
Japan,Tamako rabu sutôrî,2014,Animation,7.1,1226623
UK,Inside I'm Dancing,2004,Comedy,7.8,1226577
France,Raoul Taburin,2018,Comedy,6,1225993
France,Les grandes personnes,2008,Comedy,5.8,1225808
UK,The Third Man,1949,Film-Noir,8.1,1225424
France,Primaire,2016,Drama,6.6,1225280
Australia,Alexandra's Project,2003,Drama,6.5,1224975
USA,Vital Signs,1990,Drama,5.5,1224605
Netherlands,De surprise,2015,Comedy,6.7,1224452
Germany,Die Unsichtbaren,2017,Biography,7.1,1224098
France,Le locataire,2016,Comedy,5.9,1223583
India,Satyagraha,2013,Drama,5.9,1223419
UK,Patty Hearst,1988,Biography,6.3,1223326
USA,The Lonely Lady,1983,Drama,3,1223200
UK,Blackball,2003,Comedy,5.6,1223155
USA,One Tough Cop,1998,Action,5.2,1223034
Japan,Tengoku no honya - koibi,2004,Drama,6.6,1222765
Iran,Derakula,2016,Adventure,3.6,1222608
Poland,Dom zly,2009,Crime,7.4,1222530
Turkey,Eve Dönüs,2006,Drama,6.8,1222132
Italy,Zorro,1975,Action,6.5,1221944
USA,Mr. North,1988,Comedy,5.9,1221366
France,Le défi,2002,Musical,5.4,1221230
USA,A Million to Juan,1994,Comedy,5.6,1220842
Germany,Der Geschmack von Apfelkernen,2013,Drama,5.8,1220549
Spain,Volando voy,2006,Drama,6.3,1220523
Brazil,As Melhores Coisas do Mundo,2010,Comedy,7.2,1220116
USA,Seraphim Falls,2006,Action,6.7,1220058
France,K.O.,2017,Thriller,5.5,1219858
USA,Without You I'm Nothing,1990,Comedy,6.7,1218730
Czech Republic,Roming,2007,Comedy,6,1218251
France,L'enfant d'en haut,2012,Crime,7.1,1218174
Germany,Die Abenteuer des Huck Finn,2012,Adventure,5.8,1217451
Netherlands,Alles is zoals het zou moeten zijn,2020,Comedy,5.8,1217229
Brazil,Reza a Lenda,2016,Action,5.4,1217201
France,Le mari de la coiffeuse,1990,Comedy,7.2,1217084
Finland,Lupaus,2005,Drama,6.4,1216995
Sweden,Lilla Jönssonligan och stjärnkuppen,2006,Family,2.7,1216608
India,Just Married: Marriage Was Only the Beginning!,2007,Comedy,5.3,1216528
Japan,Omae umasoudana,2010,Animation,7.3,1216304
USA,Barbie: Star Light Adventure,2016,Animation,5.9,1216246
UK,Dreamchild,1985,Biography,6.8,1215923
France,La marque des anges - Miserere,2013,Thriller,5.7,1215557
Hong Kong,Yi ngoi,2009,Mystery,6.6,1215542
Canada,Mission Kathmandu: The Adventures of Nelly & Simon,2017,Animation,5,1215413
Japan,Hana no ato,2010,Action,6.8,1215412
India,Nikka Zaildar 3,2019,Comedy,4,1215304
Russia,Tri mushketera,2013,Adventure,3.6,1214919
India,Nehlle Pe Dehlla,2007,Action,3.8,1214808
Thailand,Jan Dara Pachimmabot,2013,Drama,5.5,1214517
Thailand,Loong Boonmee raleuk chat,2010,Drama,6.7,1214424
Brazil,Xuxa em Sonho de Menina,2007,Family,1.8,1214211
UK,The General,1998,Biography,7.3,1214198
Mexico,Santos peregrinos,2004,Comedy,4.3,1214190
UK,Noble,2014,Biography,6.8,1213927
France,L'emploi du temps,2001,Drama,7.4,1213913
Mexico,Chicuarotes,2019,Drama,6.7,1213841
Brazil,O Guerreiro Didi e a Ninja Lili,2008,Comedy,2.5,1213704
Finland,Päätalo,2008,Biography,6.3,1213676
Turkey,Polis,2007,Action,6.7,1213576
USA,Woman Thou Art Loosed: On the 7th Day,2012,Drama,5,1213128
Brazil,Quincas Berro d'Água,2010,Comedy,6.4,1212639
USA,Empire State,2013,Crime,5.2,1212500
USA,A Time of Destiny,1988,Drama,5.1,1212487
Argentina,Infancia clandestina,2011,Drama,7,1212354
South Korea,Jopog manura,2001,Action,6.4,1211843
France,Ils sont partout,2016,Comedy,5.3,1211744
Netherlands,De dirigent,2018,Biography,7.2,1211394
Austria,Bad Fucking,2013,Comedy,5.3,1211256
India,Kochadaiiyaan,2014,Animation,6.3,1210580
Portugal,Amália,2008,Biography,6.4,1209841
Poland,Janosik. Prawdziwa historia,2009,Drama,4.9,1209220
