country,original_title,year,genre,avg_vote,votes,worlwide_gross_income
Turkey,Nadide Hayat,2015,Comedy,6.4,3074,3198186.0
India,Dear Zindagi,2016,Drama,7.6,35160,3199581.0
India,I,2015,Action,7.3,18540,3200113.0
USA,Tadpole,2002,Comedy,6.1,5679,3200241.0
Belgium,Lady Chatterley,2006,Drama,6.7,4279,3200383.0
France,Saint Laurent,2014,Biography,6.2,5202,3202241.0
South Korea,Seuseung-ui eunhye,2006,Horror,6.0,2151,3202419.0
USA,6 Souls,2010,Horror,6.1,31937,3205167.0
France,La vie d'une autre,2012,Comedy,6.3,2261,3216359.0
Colombia,El abrazo de la serpiente,2015,Adventure,7.9,20136,3217176.0
Turkey,Çanakkale Yolun Sonu,2013,Action,7.2,4562,3221143.0
USA,Pi,1998,Drama,7.4,167656,3221152.0
USA,Barfly,1987,Comedy,7.2,18337,3221568.0
USA,The Final Cut,2004,Drama,6.2,30951,3222439.0
France,Amour & turbulences,2013,Comedy,6.3,4541,3222965.0
Argentina,El Hilo Rojo,2016,Drama,5.4,2245,3223573.0
USA,"Race for Your Life, Charlie Brown",1977,Animation,7.3,3018,3223888.0
USA,Sleeping with Other People,2015,Comedy,6.5,39667,3224947.0
Norway,Uno,2004,Drama,6.8,3970,3234693.0
USA,Pathology,2008,Crime,6.0,30956,3234706.0
Spain,La posesión de Emma Evans,2010,Horror,5.0,3491,3239065.0
Canada,The Front Runner,2018,Biography,6.1,10566,3242235.0
UK,Carrington,1995,Biography,6.8,5005,3242342.0
USA,Your Sister's Sister,2011,Comedy,6.7,25829,3242802.0
USA,Resurrecting the Champ,2007,Drama,6.7,20004,3243611.0
Hong Kong,Mou gaan dou II,2003,Action,7.3,16524,3244410.0
UK,Splitting Heirs,1993,Comedy,5.6,3950,3246063.0
France,Braqueurs,2015,Action,6.3,3931,3246104.0
Turkey,Ulak,2008,Fantasy,6.8,4427,3248267.0
Australia,Little Fish,2005,Crime,6.2,8266,3248506.0
Australia,The Boys Are Back,2009,Drama,6.8,9834,3252136.0
Turkey,Okul,2004,Comedy,4.0,3261,3255287.0
India,A Wednesday,2008,Action,8.1,72608,3256911.0
Sweden,"Patrik 1,5",2008,Comedy,6.9,9203,3259068.0
Canada,The Sweet Hereafter,1997,Drama,7.5,31548,3263585.0
Norway,Amundsen,2019,Biography,6.2,2349,3264853.0
France,Poulet aux prunes,2011,Comedy,7.0,8867,3265941.0
France,The Extraordinary Journey of the Fakir,2018,Adventure,6.9,5967,3267486.0
USA,Letters to God,2010,Drama,6.3,4643,3269546.0
Canada,Skinwalkers,2006,Action,4.6,12868,3269736.0
USA,'Round Midnight,1986,Drama,7.4,4531,3272593.0
UK,Romeo Is Bleeding,1993,Crime,6.6,12923,3275585.0
India,Bharat Ane Nenu,2018,Action,7.7,15116,3276257.0
UK,Lesbian Vampire Killers,2009,Action,5.1,19352,3276702.0
UK,Les fils du vent,2004,Action,4.7,2161,3277901.0
Russia,Bumer,2003,Crime,7.1,6077,3278000.0
India,Drushyam,2014,Crime,8.3,3395,3278517.0
Netherlands,De Marathon,2012,Comedy,7.5,6309,3281734.0
USA,Pieces of April,2003,Comedy,7.0,19895,3282321.0
USA,Good Time,2017,Crime,7.4,80270,3283369.0
USA,Only the Strong,1993,Action,6.7,5595,3283371.0
UK,Wish You Were Here,1987,Comedy,6.8,2546,3283832.0
USA,Gun Shy,2000,Comedy,5.7,6841,3284444.0
USA,Wonderstruck,2017,Drama,6.2,9241,3285916.0
France,The Glass Shield,1994,Crime,6.2,3229,3291163.0
France,Vers le sud,2005,Drama,6.3,2653,3294052.0
USA,Happily Ever After,1990,Animation,5.5,2109,3299382.0
India,Welcome to Sajjanpur,2008,Comedy,6.9,3017,3301431.0
Spain,Grupo 7,2012,Action,6.5,5347,3305084.0
USA,Art School Confidential,2006,Comedy,6.3,16512,3306629.0
Austria,Das ewige Leben,2015,Comedy,7.2,2184,3308744.0
UK,Mrs Dalloway,1997,Drama,6.6,3495,3309421.0
India,Chhichhore,2019,Comedy,8.2,29437,3311131.0
France,Train de vie,1998,Comedy,7.7,8658,3311162.0
USA,Pootie Tang,2001,Action,5.3,13292,3313583.0
USA,Wildlife,2018,Drama,6.8,21929,3321367.0
Australia,Breath,2017,Drama,6.7,2488,3322479.0
China,Long men fei jia,2011,Action,6.0,7594,3323381.0
USA,Obvious Child,2014,Comedy,6.8,23350,3325417.0
USA,Carpool,1996,Comedy,5.0,4429,3325651.0
USA,The Limey,1999,Crime,7.0,29598,3325736.0
UK,The Death & Life of John F. Donovan,2018,Drama,6.1,4870,3326364.0
France,Camille Claudel,1988,Biography,7.3,6044,3331297.0
USA,Fraternity Vacation,1985,Comedy,5.3,2120,3333306.0
France,By the Sea,2015,Drama,5.3,18130,3334927.0
UK,The Program,2015,Biography,6.5,15977,3335613.0
UK,On Chesil Beach,2017,Drama,6.3,9262,3335913.0
USA,My Boyfriend's Back,1993,Comedy,5.4,4192,3335984.0
USA,Atlas Shrugged II: The Strike,2012,Drama,5.3,6682,3336053.0
USA,Machine Gun Preacher,2011,Action,6.8,62223,3338690.0
Spain,Sin noticias de Dios,2001,Crime,6.5,5235,3340382.0
USA,Tracers,2015,Action,5.6,18264,3340503.0
USA,Mistress America,2015,Comedy,6.7,24872,3340737.0
USA,Supercross,2005,Action,4.3,4330,3344431.0
UK,Outlaw,2007,Action,5.7,12136,3345818.0
India,Panipat,2019,Action,5.4,3935,3349899.0
Italy,Reality,2012,Comedy,6.8,4963,3350996.0
Austria,Un profil pour deux,2017,Comedy,6.4,2435,3358085.0
USA,Blue Sky,1994,Drama,6.4,6690,3359465.0
Australia,Ten Canoes,2006,Adventure,7.0,4431,3360030.0
USA,We Don't Live Here Anymore,2004,Drama,6.3,9112,3361213.0
USA,The Last Full Measure,2019,Drama,6.7,5449,3364426.0
Norway,Mors Elling,2003,Comedy,6.0,2288,3364790.0
Hong Kong,Dai zek lo,2003,Action,6.6,2756,3367646.0
UK,Is Anybody There?,2008,Drama,6.7,4633,3368300.0
Italy,Il cartaio,2004,Horror,4.9,4919,3368452.0
USA,Near Dark,1987,Action,7.0,32855,3369307.0
UK,Patrick,2018,Comedy,5.9,2777,3369468.0
USA,Sunshine State,2002,Drama,6.7,3828,3369654.0
Spain,Que Dios nos perdone,2016,Action,7.1,8773,3369996.0
India,Bunty Aur Babli,2005,Comedy,6.2,6205,3370142.0
Ireland,The Hole in the Ground,2019,Drama,5.7,14371,3373474.0
USA,The Neon Demon,2016,Horror,6.2,81493,3377430.0
Canada,Apartment 1303 3D,2012,Horror,2.5,5547,3377891.0
Sweden,Maria Larssons eviga ögonblick,2008,Drama,7.5,5252,3383108.0
Turkey,Güz Sancisi,2009,Drama,6.2,2233,3389434.0
Ireland,The MatchMaker,1997,Comedy,6.5,5344,3392080.0
USA,Rock the Kasbah,2015,Comedy,5.5,10609,3394174.0
USA,Next Stop Wonderland,1998,Comedy,6.6,4593,3395581.0
Kenya,The Good Lie,2014,Biography,7.4,26634,3396345.0
USA,Junebug,2005,Comedy,6.9,21964,3399228.0
Thailand,Tom yum goong 2,2013,Action,5.3,6459,3399790.0
India,Jazbaa,2015,Action,5.8,3252,3400203.0
USA,Honey Boy,2019,Drama,7.3,23102,3400977.0
South Korea,Bin-jip,2004,Crime,8.0,48839,3403957.0
West Germany,Der Himmel über Berlin,1987,Drama,8.0,62968,3404057.0
Spain,Azuloscurocasinegro,2006,Drama,7.2,7671,3404646.0
Netherlands,Alleen maar nette mensen,2012,Comedy,5.7,2532,3405305.0
UK,Anuvahood,2011,Comedy,5.4,4297,3405485.0
USA,Gunmen,1993,Action,5.3,3251,3411885.0
UK,Angels and Insects,1995,Drama,6.8,4373,3414301.0
Canada,L'âge des ténèbres,2007,Comedy,6.8,2871,3416328.0
Greece,Straight Story,2006,Comedy,5.8,2804,3416500.0
USA,Kinjite: Forbidden Subjects,1989,Action,5.6,2742,3416846.0
USA,A Shock to the System,1990,Comedy,6.7,4119,3417056.0
USA,Father Hood,1993,Adventure,4.9,2822,3418141.0
France,La prochaine fois je viserai le coeur,2014,Crime,6.4,2495,3418213.0
USA,Unknown,2006,Crime,6.5,28961,3419456.0
Germany,Sein letztes Rennen,2013,Comedy,7.2,2184,3421313.0
France,Forces spéciales,2011,Action,6.4,17636,3424648.0
Russia,Belyy tigr,2012,Action,6.1,3505,3427641.0
USA,Disconnect,2012,Drama,7.5,72330,3428048.0
Italy,Istanbul Kirmizisi,2017,Drama,5.5,4253,3429587.0
Sweden,Borg McEnroe,2017,Biography,6.9,26623,3430165.0
USA,A Simple Twist of Fate,1994,Drama,6.4,4979,3430583.0
USA,The Rider,2017,Drama,7.4,12854,3434963.0
USA,The Ultimate Gift,2006,Drama,7.3,17498,3438735.0
India,A Gentleman,2017,Action,6.2,4763,3438746.0
USA,Full Frontal,2002,Comedy,4.7,9402,3438804.0
Argentina,Kamchatka,2002,Drama,7.1,3330,3439198.0
USA,Shot Caller,2017,Crime,7.3,68750,3440362.0
Spain,Salvador (Puig Antich),2006,Biography,7.3,3089,3445943.0
USA,Free Willy 3: The Rescue,1997,Adventure,4.7,9196,3446539.0
Germany,Die Höhle des gelben Hundes,2005,Drama,7.6,2913,3447214.0
USA,Words and Pictures,2013,Comedy,6.6,9883,3449811.0
UK,Separate Lies,2005,Crime,6.4,3970,3452023.0
India,Fitoor,2016,Drama,5.4,4265,3454709.0
Spain,El desconocido,2015,Action,6.6,8799,3456773.0
Italy,Smetto quando voglio: Masterclass,2017,Action,6.9,3031,3457091.0
Canada,Enemy,2013,Drama,6.9,162040,3468224.0
USA,Talk Radio,1988,Drama,7.3,12299,3468572.0
France,Hors la loi,2010,Crime,6.5,3629,3470487.0
Argentina,El método,2005,Drama,7.2,10143,3470651.0
Hong Kong,Qi jian,2005,Action,6.1,9031,3473290.0
USA,Miles Ahead,2015,Biography,6.4,9134,3473958.0
USA,Days of Heaven,1978,Drama,7.8,51067,3475702.0
Sweden,I rymden finns inga känslor,2010,Comedy,7.1,8316,3476910.0
Turkey,Kara Bela,2015,Action,6.9,7823,3479667.0
China,Su Qi-er,2010,Action,6.4,8353,3481371.0
France,Tournée,2010,Comedy,6.6,2425,3482340.0
France,Jack et la mécanique du coeur,2013,Animation,7.0,5996,3484370.0
Germany,3,2010,Comedy,6.7,4904,3484446.0
USA,Heaven's Gate,1980,Adventure,6.8,13386,3484523.0
Turkey,Dondurmam Gaymak,2005,Comedy,6.6,5650,3484740.0
UK,The Aeronauts,2019,Action,6.6,24063,3485251.0
USA,Veronica Mars,2014,Crime,6.8,49767,3485383.0
Italy,18 regali,2020,Drama,6.7,2355,3486375.0
USA,Moll Flanders,1996,Drama,6.5,3971,3486957.0
Netherlands,De Heineken ontvoering,2011,Crime,6.5,5194,3487309.0
Canada,Where the Truth Lies,2005,Crime,6.4,16886,3487678.0
USA,Jeffrey,1995,Comedy,6.8,5636,3487767.0
India,Qayamat: City Under Threat,2003,Action,4.7,2115,3489539.0
UK,Wild Target,2010,Action,6.8,35142,3494154.0
USA,Thanks for Sharing,2012,Comedy,6.4,26185,3499442.0
USA,The Wraith,1986,Action,6.0,14351,3500000.0
USA,Love Wrecked,2005,Adventure,4.8,13927,3505963.0
Japan,Aruitemo aruitemo,2008,Drama,8.0,13129,3511120.0
Norway,Fritt vilt II,2008,Horror,6.2,8438,3517248.0
UK,The Riot Club,2014,Drama,6.0,21184,3517925.0
USA,Sidewalks of New York,2001,Comedy,6.4,6375,3520373.0
USA,'Til There Was You,1997,Romance,4.8,2633,3525125.0
USA,Things Change,1988,Comedy,7.0,3173,3527886.0
UK,Dog Soldiers,2002,Action,6.8,54361,3530620.0
India,Ek Ladki Ko Dekha Toh Aisa Laga,2019,Comedy,5.5,3591,3531837.0
USA,In Country,1989,Drama,5.8,2683,3531971.0
USA,The Midnight Meat Train,2008,Horror,6.0,58939,3534313.0
USA,The Big Bus,1976,Action,5.6,2981,3540307.0
Turkey,Kolonya Cumhuriyeti,2017,Comedy,5.9,3556,3540420.0
Brazil,Bacurau,2019,Adventure,7.5,16374,3540693.0
Canada,The Long Weekend,2005,Comedy,5.2,7610,3540754.0
India,Andaaz,2003,Drama,5.3,2234,3547294.0
Hong Kong,Man jeuk,2008,Drama,6.7,2657,3547972.0
Turkey,El-Cin,2013,Drama,5.0,2174,3548845.0
Argentina,Mi obra maestra,2018,Comedy,7.1,4389,3549197.0
Thailand,Khid thueng withaya,2014,Comedy,7.8,2074,3552352.0
France,The Warriors Gate,2016,Action,5.4,4325,3554029.0
Brazil,VIPs,2010,Biography,6.6,2976,3554533.0
Russia,Ostrov,2006,Drama,7.9,10822,3557508.0
UK,The Bride,1985,Fantasy,5.4,2835,3558669.0
India,2 States,2014,Comedy,6.9,23046,3558887.0
Belgium,Mr. Nobody,2009,Drama,7.8,211776,3559160.0
USA,Tom and Jerry: The Movie,1992,Animation,5.4,9250,3560469.0
USA,Fat Man and Little Boy,1989,Biography,6.5,6862,3563162.0
Canada,Cube 2: Hypercube,2002,Drama,5.6,61602,3563603.0
USA,New Jersey Drive,1995,Crime,6.7,2808,3565508.0
USA,Cats Don't Dance,1997,Animation,6.9,6899,3566637.0
Sweden,The New Adventures of Pippi Longstocking,1988,Adventure,6.0,3890,3569939.0
USA,Factory Girl,2006,Biography,6.5,20584,3572632.0
Palestine,Paradise Now,2005,Crime,7.4,22126,3579902.0
France,Lemming,2005,Drama,6.7,4926,3580017.0
Switzerland,Trois couleurs: Rouge,1994,Drama,8.1,87686,3581969.0
India,Agneepath,2012,Action,6.9,21895,3582446.0
Netherlands,Het schnitzelparadijs,2005,Comedy,6.0,3268,3585846.0
USA,Dead Heat,1988,Action,6.1,6587,3588626.0
India,Badla,2019,Crime,7.8,20874,3590894.0
USA,Turk 182,1985,Comedy,6.0,3582,3594997.0
Turkey,Enes Batur Hayal mi Gerçek mi?,2018,Comedy,4.1,53649,3595901.0
Turkey,Sevimli Tehlikeli,2015,Comedy,6.1,2962,3597444.0
USA,The Pest,1997,Comedy,5.0,7828,3600616.0
France,L'insulte,2017,Crime,7.7,14089,3601603.0
USA,Everything Is Illuminated,2005,Comedy,7.4,56278,3601974.0
USA,8 Heads in a Duffel Bag,1997,Adventure,5.4,9544,3602884.0
Spain,Balada triste de trompeta,2010,Comedy,6.5,12932,3604598.0
France,Jour J,2017,Comedy,6.2,2922,3606673.0
France,Switch,2011,Action,6.3,3183,3610735.0
USA,The Wretched,2019,Horror,5.8,6822,3618591.0
Germany,Colonia,2015,Biography,7.1,46497,3621046.0
USA,The Trigger Effect,1996,Drama,5.7,5979,3622979.0
UK,Sweet Sixteen,2002,Crime,7.4,12871,3633509.0
Argentina,Wakolda,2013,Drama,6.7,6474,3635718.0
USA,Celeste & Jesse Forever,2012,Comedy,6.6,28598,3640975.0
South Africa,Prey,2007,Adventure,4.7,7587,3643652.0
USA,Hedwig and the Angry Inch,2001,Comedy,7.7,31483,3644200.0
Mexico,A la mala,2015,Comedy,6.3,2300,3646627.0
UK,The Cat's Meow,2001,Drama,6.3,7666,3646994.0
France,Doubles vies,2018,Comedy,6.5,3957,3649042.0
Germany,BloodRayne,2005,Action,2.9,33844,3650275.0
South Africa,Mr. Bones,2001,Comedy,4.8,2449,3651000.0
UK,Nicholas Nickleby,2002,Adventure,7.1,11371,3651462.0
Turkey,Sadece Sen,2014,Action,7.3,4113,3655907.0
Japan,Ju-on,2002,Horror,6.7,40311,3657876.0
India,Bhoot,2003,Horror,6.5,3290,3660402.0
USA,Cabin Boy,1994,Adventure,5.4,8018,3662459.0
Spain,El bar,2017,Comedy,6.3,21496,3662671.0
UK,Head in the Clouds,2004,Drama,6.6,14488,3664858.0
USA,Echelon Conspiracy,2009,Action,5.8,18614,3668952.0
USA,The Fall,2006,Adventure,7.9,105844,3669465.0
USA,The Professor,2018,Comedy,6.7,21068,3672959.0
USA,Bad Company,1995,Crime,5.4,2655,3674841.0
USA,Crossing Over,2009,Crime,6.7,22477,3676533.0
USA,The Brother from Another Planet,1984,Comedy,6.7,5379,3677209.0
USA,5 Flights Up,2014,Comedy,6.2,9143,3679847.0
USA,Gosnell: The Trial of America's Biggest Serial Killer,2018,Crime,6.7,4194,3679893.0
South Korea,Seulpeumboda deo seulpeun iyagi,2009,Drama,7.6,2270,3681695.0
UK,Crooked House,2017,Crime,6.3,16894,3682156.0
USA,Three O'Clock High,1987,Comedy,7.2,10711,3685862.0
Sweden,Cockpit,2012,Comedy,5.7,2122,3689436.0
France,"Va, vis et deviens",2005,Drama,7.9,5762,3691534.0
UK,The Portrait of a Lady,1996,Drama,6.2,10649,3692836.0
UK,Crush,2001,Comedy,5.8,3587,3695710.0
West Germany,Out of Rosenheim,1987,Comedy,7.4,12131,3696134.0
France,Crime d'amour,2010,Crime,6.5,4989,3696522.0
USA,Phoenix Forgotten,2017,Horror,5.3,5442,3697729.0
USA,Spare Parts,2015,Drama,7.3,10306,3701281.0
USA,13,2010,Crime,6.1,39908,3701600.0
Chile,Una Mujer Fantástica,2017,Drama,7.2,21712,3702353.0
France,Lost Highway,1997,Mystery,7.6,127676,3703548.0
Norway,Birkebeinerne,2016,Action,6.1,6361,3705618.0
USA,Thirteen Conversations About One Thing,2001,Drama,7.0,9372,3706652.0
France,L'exercice de l'État,2011,Comedy,6.7,2482,3710016.0
Canada,C.R.A.Z.Y.,2005,Comedy,7.9,31178,3710169.0
UK,Free Fire,2016,Action,6.4,40651,3719383.0
UK,The Governess,1998,Drama,6.3,2831,3719509.0
Norway,Gåten Ragnarok,2013,Adventure,5.9,7528,3721345.0
France,Le retour de Martin Guerre,1982,Biography,7.4,3932,3723036.0
USA,The Big Kahuna,1999,Drama,6.6,13790,3728888.0
Japan,Bleach: Burîchu,2018,Action,6.4,9934,3729856.0
South Korea,Kimssi pyoryugi,2009,Drama,8.1,15982,3732224.0
France,White Man's Burden,1995,Drama,5.3,4556,3734870.0
France,Mea culpa,2014,Action,6.1,2615,3736775.0
USA,Liberty Heights,1999,Drama,7.0,6356,3736868.0
Norway,Utøya 22. juli,2018,Drama,7.2,11546,3738618.0
UK,Up at the Villa,2000,Drama,6.0,2555,3740113.0
Spain,Habana Blues,2005,Drama,7.1,2412,3740917.0
USA,Take Shelter,2011,Drama,7.4,89361,3741098.0
Hong Kong,Jung on zo,1993,Action,6.8,5667,3741869.0
USA,You Kill Me,2007,Comedy,6.5,17665,3748295.0
USA,Allan Quatermain and the Lost City of Gold,1986,Action,4.6,8665,3751699.0
China,Qian li zou dan qi,2005,Drama,7.3,4813,3752325.0
USA,Mannequin: On the Move,1991,Comedy,4.4,5611,3752428.0
UK,"Lock, Stock and Two Smoking Barrels",1998,Action,8.2,524527,3753929.0
Turkey,120,2008,Drama,7.3,6506,3757041.0
USA,When Time Ran Out...,1980,Action,4.6,2454,3763988.0
Germany,Napola - Elite für den Führer,2004,Drama,7.4,14172,3764219.0
USA,The Secret Lives of Dentists,2002,Drama,6.3,3303,3764286.0
USA,The Nest,1987,Horror,5.3,2083,3765000.0
USA,A Dry White Season,1989,Drama,7.0,4943,3766879.0
Norway,Nokas,2010,Action,6.5,4066,3768106.0
Italy,Viva la libertà,2013,Comedy,7.0,4167,3768967.0
USA,Green Room,2015,Horror,7.0,103876,3769214.0
USA,The Monster Squad,1987,Action,7.1,27232,3769990.0
USA,Cheech & Chong's The Corsican Brothers,1984,Comedy,4.7,3827,3772785.0
India,Bheja Fry,2007,Comedy,7.6,11018,3773555.0
USA,Heist,2015,Action,6.1,27206,3777046.0
France,La belle saison,2015,Drama,6.7,3941,3778938.0
USA,Jimmy Hollywood,1994,Crime,5.3,3030,3783003.0
USA,The Paperboy,2012,Crime,5.8,35280,3783865.0
Spain,Pa negre,2010,Crime,6.9,4413,3784105.0
Netherlands,The Discovery of Heaven,2001,Drama,6.7,3669,3789625.0
France,Jusqu'à la garde,2017,Drama,7.5,7774,3790303.0
USA,Barb Wire,1996,Action,3.3,24697,3793614.0
Spain,Una pistola en cada mano,2012,Comedy,6.5,2898,3795398.0
UK,Brick Lane,2007,Drama,6.6,2909,3796190.0
Netherlands,Sint,2010,Comedy,5.5,8464,3797890.0
USA,Power,1986,Drama,5.7,2658,3800000.0
Belgium,Dossier K.,2009,Action,6.7,2554,3802038.0
USA,Bound,1996,Crime,7.3,49591,3802260.0
Denmark,Breaking the Waves,1996,Drama,7.8,61165,3803298.0
Hong Kong,Chin gei bin,2003,Action,5.5,4692,3804916.0
China,Xin hai ge ming,2011,Action,5.8,5765,3807134.0
USA,Better Luck Tomorrow,2002,Crime,7.0,8978,3809226.0
USA,11:14,2003,Crime,7.2,44292,3810792.0
India,Awarapan,2007,Action,7.3,6299,3811744.0
USA,Critters 2,1988,Comedy,5.5,13541,3813293.0
UK,Hooligans,2005,Crime,7.5,139896,3814717.0
USA,Brad's Status,2017,Comedy,6.5,15424,3816527.0
USA,The Homesman,2014,Drama,6.6,29955,3819421.0
France,Le fils de l'autre,2012,Drama,7.3,3344,3820405.0
France,Elles,2011,Drama,5.6,6412,3822241.0
Turkey,Üç Maymun,2008,Drama,7.4,19223,3823754.0
USA,To Save a Life,2009,Drama,6.9,5362,3824868.0
Hong Kong,Wong Fei Hung,1991,Action,7.3,16894,3826459.0
USA,Gracie,2007,Biography,6.1,4000,3826568.0
USA,North Shore,1987,Action,6.5,2301,3832228.0
Italy,La corrispondenza,2016,Drama,6.1,3856,3832684.0
UK,Horrible Histories: The Movie - Rotten Romans,2019,Comedy,5.2,2004,3837593.0
USA,Feds,1988,Comedy,5.5,2870,3838793.0
USA,Survivor,2015,Action,5.6,30618,3839100.0
Turkey,Uzun Hikaye,2012,Drama,7.6,5469,3839316.0
France,Rois et reine,2004,Comedy,7.1,3626,3839556.0
USA,Frozen,2010,Adventure,6.1,66334,3843774.0
Hong Kong,Lan Yu,2001,Drama,7.1,2084,3847964.0
Brazil,"Lula, o Filho do Brasil",2009,Biography,4.2,2221,3850754.0
USA,The Heavenly Kid,1985,Comedy,6.4,4261,3852271.0
USA,Like Crazy,2011,Drama,6.7,58481,3852409.0
Turkey,Dabbe: Zehr-i Cin,2014,Horror,6.0,3183,3853240.0
USA,Flashpoint,1984,Action,6.5,2074,3854833.0
Turkey,Niyazi Gül Dörtnala,2015,Action,4.5,2744,3858492.0
Netherlands,Bro's Before Ho's,2013,Comedy,6.4,5854,3860405.0
USA,First Reformed,2017,Drama,7.1,45297,3862498.0
Germany,Afterwards,2008,Drama,5.8,3711,3862534.0
Turkey,Kolpaçino: Bomba,2011,Adventure,5.6,5659,3866902.0
South Korea,Muyeong geom,2005,Action,6.4,2751,3868257.0
UK,Submarine,2010,Comedy,7.3,84130,3875173.0
USA,Horns,2013,Comedy,6.5,75837,3875442.0
Canada,Trailer Park Boys: The Movie,2006,Comedy,7.2,11952,3876456.0
France,"Un peu, beaucoup, aveuglément!",2015,Comedy,6.6,5894,3877000.0
Japan,Yoru wa mijikashi aruke yo otome,2017,Animation,7.5,3449,3878208.0
Canada,The Perfect Game,2009,Comedy,6.9,3284,3878993.0
Hungary,A nagy füzet,2013,Drama,7.0,2914,3879456.0
Chile,Neruda,2016,Biography,6.9,9127,3884746.0
USA,Rules Don't Apply,2016,Comedy,5.7,9328,3885342.0
Norway,Fritt vilt,2006,Horror,6.3,16869,3885577.0
Austria,Die Wand,2012,Drama,6.8,5736,3889260.0
India,Enthiran,2010,Action,7.1,24470,3889511.0
UK,Swallows and Amazons,2016,Adventure,6.1,2731,3898580.0
USA,The Manhattan Project,1986,Sci-Fi,6.2,5324,3900000.0
Thailand,Program na winyan akat,2008,Horror,6.1,2389,3900585.0
USA,Warlock: The Armageddon,1993,Action,5.4,5309,3902679.0
Spain,Los sin nombre,1999,Drama,5.9,6950,3904286.0
USA,Jungle Book,1942,Action,6.7,3698,3905444.0
Iran,Taxi,2015,Comedy,7.3,13310,3906227.0
USA,The Starving Games,2013,Comedy,3.2,18688,3906308.0
France,L'ennemi intime,2007,Drama,6.9,3168,3908035.0
USA,The To Do List,2013,Comedy,5.8,36170,3909596.0
Thailand,See prang,2008,Drama,6.7,2934,3909920.0
USA,Resurrection,1980,Drama,7.3,2642,3910019.0
Afghanistan,Osama,2003,Drama,7.3,8563,3910519.0
Japan,The Seven Deadly Sins: Prisoners of the Sky,2018,Animation,7.1,3108,3914227.0
UK,A Private War,2018,Biography,6.7,15499,3915207.0
UK,Earth Girls Are Easy,1988,Comedy,5.4,19858,3916303.0
Japan,Karafuru,2010,Animation,7.4,5163,3921769.0
Hong Kong,Wong Fei Hung II: Nam yee tung chi keung,1992,Action,7.4,8876,3924438.0
USA,Indignation,2016,Drama,6.7,11330,3924527.0
Russia,Nelyubov,2017,Drama,7.6,28454,3925992.0
UK,Welcome to the Punch,2013,Action,6.1,31649,3926386.0
France,Un heureux événement,2011,Comedy,6.6,4225,3929796.0
Sweden,Kopps,2003,Action,6.7,18750,3930933.0
UK,Yanks,1979,Drama,6.4,3059,3931010.0
Sweden,Snabba cash - Livet deluxe,2013,Crime,6.2,4686,3931915.0
UK,A Cock and Bull Story,2005,Comedy,6.7,12297,3931982.0
Switzerland,Manon des sources,1986,Comedy,8.0,20347,3940542.0
Ireland,Breakfast on Pluto,2005,Comedy,7.2,20686,3942254.0
UK,The Trip,2010,Comedy,7.0,21175,3945217.0
Australia,2:22,2017,Drama,5.8,19143,3945729.0
USA,Brick,2005,Action,7.3,99841,3947579.0
Germany,The Devil's Violinist,2013,Biography,6.1,3202,3952097.0
USA,The Phantom of the Opera,1989,Drama,5.5,3630,3953745.0
Spain,El guardián invisible,2017,Crime,6.4,11195,3955278.0
USA,A Night at the Opera,1935,Comedy,7.9,30030,3956700.0
India,Lucifer,2019,Action,7.5,6674,3956978.0
USA,Before I Wake,2016,Drama,6.2,37763,3965086.0
USA,Bat*21,1988,Drama,6.5,7834,3966256.0
Hong Kong,Yip Man: Jung gik yat zin,2013,Action,6.2,10463,3967001.0
USA,Playing by Heart,1998,Comedy,7.0,18400,3970078.0
France,Le grand bleu,1988,Adventure,7.6,47318,3975244.0
Sweden,The Nile Hilton Incident,2017,Crime,6.7,6801,3979536.0
USA,Choke,2008,Comedy,6.4,31248,3982459.0
Ireland,The Pebble and the Penguin,1995,Animation,5.6,4496,3983912.0
France,Le petit lieutenant,2005,Crime,7.0,2257,3984265.0
UK,Eden Lake,2008,Horror,6.8,75064,3984669.0
UK,The Invisible Woman,2013,Biography,6.1,9161,3986888.0
Germany,Tschick,2016,Comedy,7.0,8052,3987502.0
USA,Fluke,1995,Drama,6.7,6400,3987768.0
France,D'après une histoire vraie,2017,Drama,5.7,5425,3988331.0
UK,"Welcome Home, Roxy Carmichael",1990,Comedy,5.9,4844,3989297.0
USA,Sleight,2016,Drama,5.9,7692,3989705.0
Netherlands,Spijt!,2013,Drama,7.1,2378,3995340.0
