imdb_title_id,original_title,year,genre,country,production_company,duration,votes,budget,usa_gross_income,worldwide_gross_income,rating,metascore
tt6108178,Disobedience,2017,Romance,USA,Films,114,24042,6000000,3498782,8003180,6.6,74
tt0091738,Married,1986,Fantasy,USA,Pictures,103,32089,18000000,41382841,41488348,6.3,74
tt1336617,Cyrus,2010,Romance,USA,Corporation,91,33406,7000000,7468936,9933873,6.3,74
tt0350194,Pet,2004,Comedy,USA,Animation,73,1552,10000000,6491969,6491969,5.8,74
tt0133093,Matrix,1999,Sci-Fi,USA,Bros.,136,1632315,63000000,171479930,465718588,8.7,73
tt0112641,Casino,1995,Drama,USA,Pictures,178,452817,52000000,42512375,116112375,8.2,73
tt0758758,Wild,2007,Drama,USA,Vantage,148,560692,15000000,18354356,56674477,8.1,73
tt2084970,Game,2014,Thriller,USA,Pictures,114,668033,14000000,91125683,233555708,8,73
tt0162222,Away,2000,Romance,USA,Fox,143,510788,90000000,233632142,429632142,7.8,73
tt0108550,Grape,1993,Drama,USA,Pictures,118,210322,11000000,10032765,10032765,7.8,73
tt0350258,Ray,2004,Music,USA,Pictures,152,136097,40000000,75331600,123971376,7.7,73
tt0071230,Saddles,1974,Western,USA,Productions,93,123476,2600000,119601481,119601481,7.7,73
tt0158983,Uncut,1999,Fantasy,USA,Productions,81,189862,21000000,52037603,83137603,7.7,73
tt5362988,River,2017,Mystery,USA,Entertainment,107,195535,11000000,33800859,43980821,7.7,73
tt1649419,imposible,2012,Thriller,USA,España,114,192273,45000000,19019882,198087212,7.6,73
tt0101605,Commitments,1991,Music,USA,Communications,118,31720,12000000,14919570,14919570,7.6,73
tt1899353,maut,2011,Thriller,USA,Films,101,187202,1100000,4105187,9148519,7.6,73
tt6146586,Parabellum,2019,Thriller,USA,Lionsgate,130,258107,75000000,171015687,326709727,7.5,73
tt0243133,There,2001,Drama,USA,Machine,116,102236,20000000,7504257,18916623,7.5,73
tt2250912,Homecoming,2017,Sci-Fi,USA,Pictures,133,494060,175000000,334201140,880166924,7.4,73
tt4341582,Katwe,2016,Sport,USA,Films,124,14794,15000000,8874389,10367161,7.4,73
tt0145487,Spider-Man,2002,Sci-Fi,USA,Pictures,121,675212,139000000,407022860,825025036,7.3,73
tt0195685,Brockovich,2000,Drama,USA,Pictures,131,170733,52000000,125595205,256271286,7.3,73
tt0101540,Fear,1991,Thriller,USA,Entertainment,128,168724,35000000,79091969,182291969,7.3,73
tt0094737,Big,1988,Fantasy,USA,L.P.,104,193630,18000000,115227281,151927281,7.3,73
tt0096332,Being,1988,Romance,USA,Company,171,33209,17000000,10006806,10006806,7.3,73
tt0275847,Stitch,2002,Comedy,USA,Pictures,85,163741,80000000,145794338,273144151,7.2,73
tt0120885,Dog,1997,Drama,USA,Pictures,97,77724,15000000,43061945,64256513,7.2,73
tt0089560,Mask,1985,Drama,USA,Pictures,120,25551,8000000,48230162,48230162,7.2,73
tt0091149,Detective,1986,Family,USA,Pictures,74,43815,14000000,38625550,38625550,7.2,73
tt0317219,Cars,2006,Family,USA,Studios,117,357920,120000000,244082982,461991867,7.1,73
tt0780521,Frog,2009,Comedy,USA,Studios,97,120611,105000000,104400899,267045765,7.1,73
tt0405422,Virgin,2005,Romance,USA,Pictures,116,387842,26000000,109449237,177378645,7.1,73
tt0094812,Durham,1988,Sport,USA,Company,108,46819,7000000,50888729,50888729,7.1,73
tt0762073,Bakjwi,2009,Horror,USA,Entertainment,134,41578,5000000,318574,13085023,7.1,73
tt0405296,Darkly,2006,Drama,USA,(WIP),100,105125,8700000,5501616,7659918,7.1,73
tt0212338,Parents,2000,Romance,USA,Pictures,108,306467,55000000,166244045,330444045,7,73
tt0427470,Lookout,2007,Thriller,USA,Miramax,99,56145,16000000,4600585,5371181,7,73
